timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1723832262.9552,1394,29913431,61054204,68914765,19389799,509695,31812,23771169,2744685,13156575,545032,254756,1418232,0
1723832263.0382,1394,30611807,55480963,62625040,23325429,862553,41456,19505113,5810415,10667285,420366,350433,0,0
1723832263.1212,1394,36553168,74800175,77451699,17431509,587591,27566,26683503,12323568,15077582,711041,0,0,0
1723628544.6385,1395,10771755,11161193,13072842,3634679,191491,5168,4266766,1506550,1329502,44169,7548,0,0
1723628545.071,1395,11024903,15277941,15588191,5604154,176070,3196,3924850,2635445,3096125,137326,816620,0,0
1723628545.5035,1395,29121674,28029624,28605873,8279550,282422,10496,4268214,4455965,4413631,132789,1120087,0,0
1723830196.4352,1396,24336177,22901083,23938730,11034819,92902,882,3292594,4795331,3017318,247764,398056,0,0
1723830196.6664,1396,16811282,15055202,17626220,6147031,165422,2995,4552016,2448635,1934846,123404,0,0,0
1723830196.8976,1396,31545826,33619994,35049810,12807325,209397,1472,8656892,7328851,3396387,244455,1184434,10526,0
1723902536.5387,1397,144668786,259525881,317783428,83533465,3424415,73133,125490621,12441447,52856182,3271934,7600186,28920447,0
1723902536.8341,1397,209920959,382343758,428319293,159482114,7903125,296670,131158119,61442658,84127764,5505677,9224159,20745960,0
1723902537.1296,1397,107705729,172610192,196131228,39130357,1776531,48047,60774425,10748842,43456989,2713755,4238528,1961349,0
1723902537.425,1397,82580512,161838717,182567481,53546987,2377827,64233,55819654,5121898,36962240,2231930,0,7617545,0
1723500957.9015,1398,7274869,14686654,16011568,5721366,540389,51169,3358263,320231,3039731,134025,1893385,4609213,0
1723500958.397,1398,8954616,19399903,20134624,6820674,609509,47241,5838798,2191746,4092909,187722,2479084,3716725,0
1723500958.8926,1398,25018462,51712630,58800754,18499169,1838497,111882,12879821,1176015,11807037,483082,9160174,11116273,0
1724156924.6864,1399,13365688,9697866,10838193,1260881,36142,1106,2781996,2105354,1517362,119512,0,995052,0
1724156925.0868,1399,29651204,27996223,30858465,5385888,205718,6605,9054612,4845568,5191437,409331,106286,3919332,0
1724156925.4871,1399,13908172,16342940,17938432,829273,40869,1287,4983373,2015028,2586550,197526,788775,2116316,0
1724156925.8875,1399,15863163,10980314,13504064,2500847,68250,1550,4302189,2004905,2034755,170847,407133,184767,0
1724156926.2879,1399,39207032,25810792,27028267,5692944,208926,7749,9265647,4088288,4596595,338947,147547,1337228,0
1724156926.6882,1399,34787377,21071364,25885724,3216602,111648,4689,7866947,5886996,3110327,238462,248504,759802,0
1723560498.6309,1400,47755998,81105711,90035086,34911384,1244971,101507,21988893,4880335,16792040,357461,0,0,0
1723560498.9903,1400,31627849,49270316,53231529,15486419,688282,31042,12315801,1119428,9049013,157390,97880,2817268,0
1723560499.3496,1400,21826849,35400768,38853636,11190513,485004,38185,10750350,5071317,6258379,144288,893880,1275585,0
1723560499.709,1400,26326045,40872534,48430078,14492162,534303,48415,7033170,6897929,8907108,220877,0,4729953,0
1723560500.0683,1400,88589177,153277528,190817476,51510415,2298247,184388,61601645,45080295,33267025,803735,1391238,14195906,0
1723560500.4277,1400,45287486,78677420,83459370,35599579,1792602,108955,21801946,10583661,15162697,358329,0,0,0
1723560500.787,1400,37056795,56636825,63358717,19251898,910732,73876,15591565,10679917,11496128,227177,0,4142334,0
1723560501.1464,1400,37818690,56034723,63952916,13186489,591070,48642,11478196,2599571,12183769,349377,2087026,0,0
1723611880.8705,1401,11131579,17452540,18118374,2896668,134467,1201,4287500,1564265,3608611,256022,1392189,524507,0
1723611881.3244,1401,13296867,17199918,18870863,1898683,84780,2187,4510322,831355,3632265,214676,357767,1372671,0
1723611881.7783,1401,9905342,14930226,17402626,3468562,137659,2445,3284821,1383200,2787741,192409,0,2798521,0
1723658970.7303,1402,15446670,19793297,22112755,8925733,144668,5382,5757600,2565713,4291762,131617,567126,1132507,0
1723658970.7959,1402,28437004,22396295,24316630,5248183,61461,3309,4748405,2504300,3405165,117130,1890294,0,0
1723658970.8615,1402,8168133,10053351,12009151,2260361,66078,3955,1927528,640353,1631135,50397,443537,1013112,0
1724163042.2543,1403,65396973,103103695,119837771,27340954,1394217,29867,32692297,7018796,17543799,1123361,5582356,0,0
1724163042.6694,1403,75079858,136498694,170302569,33584455,1731396,93695,40265274,52485870,26663184,1596205,10070771,2440065,0
1724163043.0845,1403,28372885,45708768,53191003,15498723,778530,14135,18964284,5020631,9690502,595903,2905163,1349973,0
1723858770.1678,1404,72942917,146775389,153425844,29032715,1436741,121074,45180852,20663280,21572866,805235,0,13246745,0
1723858770.4889,1404,89147216,156817590,194987872,26070467,2018351,194320,28783213,39166988,24092426,988956,9123115,34807305,0
1723858770.81,1404,95497294,176390558,213325309,52925929,3269294,339878,35071330,22786786,20334925,754586,49429,15757464,0
1724481980.9173,1405,72266704,88396314,103448292,15009641,447395,8445,26428109,18401541,12672509,662931,531094,5300953,0
1724481980.9832,1405,26936075,32642691,34082708,9084928,243156,5424,8841235,5659190,4785671,216986,0,0,0
1724481981.0492,1405,44496001,47238935,56707460,9442720,259116,5782,16239476,13702665,6669122,309874,0,0,0
1724481981.1151,1405,26482389,27674344,33338745,7824479,164419,4912,12729255,5189473,4200590,218418,2247701,619476,0
1724481981.1811,1405,18570522,23451470,25582471,6690410,272364,15476,7048989,4643409,4140661,212458,0,0,0
1724481981.2471,1405,47142119,48987715,51272860,14838624,335438,17461,15872144,7251924,6663792,318305,0,0,0
1724481981.313,1405,35520150,50754710,52133854,17543891,425402,12400,18388717,7694234,8442377,347375,879842,0,0
1724481981.379,1405,39722760,55353082,58544940,12850663,539488,9496,20584800,5883683,9588684,504338,653975,548230,0
1724487041.9801,1406,35536372,45830085,55202804,8096717,118560,9855,8895230,8812833,6099466,191676,742794,2632984,0
1724487042.3533,1406,139269189,153050794,165869227,42942912,1789156,138513,27778689,28525620,23707187,941196,5920995,19406211,0
1724487042.7265,1406,110926252,115321717,139979060,25762142,739091,61034,33139380,18228117,20182551,939193,8350287,7991504,0
1723803432.1178,1407,30779943,64028001,68593621,19849407,1108844,59595,17819758,7230103,12435089,786638,0,2892028,0
1723803432.5735,1407,22271742,47831291,51833943,14372560,821743,79948,9947347,7552359,8708200,449951,4169648,8238145,0
1723803433.0293,1407,21726416,42193634,50504508,14193588,1001481,95542,12992685,4063078,7223252,479540,0,9336155,0
1723803433.4851,1407,20263526,44235822,53869429,18277002,1061368,103816,11484281,5268042,9178082,558013,2214360,9237544,0
1723858988.5512,1408,41435901,54802846,59061660,24586785,1955115,51889,15950395,2804684,7711285,509753,7319154,4804980,0
1723858988.9363,1408,55091838,71029474,80355925,31917229,2529284,70534,20068973,12367328,14131318,892207,7172871,3243621,0
1723858989.3214,1408,55303979,64619958,66305232,34126576,2983804,70964,10989808,1326104,9901193,541316,4003089,7564775,0
1723792801.8935,1409,63627712,137127696,149503055,60639836,3381937,90803,28225555,33241971,17247673,1067881,19201219,1410669,0
1723792802.0668,1409,52689589,117961786,129995306,42662840,1979859,36505,24843151,21331121,11660382,654126,12075358,0,0
1723792802.2402,1409,37591576,79378195,86660909,28466015,875253,6996,21722184,19407985,11636656,819132,464264,7851813,0
1723792802.4135,1409,40365261,90809232,97179354,38510694,1535735,30164,24971864,9816623,10542138,737585,3248103,2752428,0
1723792802.5868,1409,62015179,119446884,148535575,46338226,1294629,33059,26311759,23693687,16643207,974286,7445747,9637766,0
1723501888.8813,1410,31660355,59750674,64703748,22909526,1840439,43975,10979887,9955399,13016360,401458,2708618,4231196,0
1723501889.0621,1410,20444864,35437955,42060539,11430143,799161,31347,5727025,5020705,9481558,350713,0,7588352,0
1723501889.2429,1410,29604401,52099442,56015815,19736324,1784300,66025,13412594,9982921,10318699,302479,6340104,6575335,0
1723501889.4236,1410,6972009,12356280,13812093,5245789,367350,13873,3956117,1895454,2582795,58063,1296480,1147562,0
1723501889.6044,1410,20641127,32801670,35263610,14209876,1151684,40649,6149315,5262648,7192150,107681,0,6417382,0
1723501889.7852,1410,28611299,44248220,51707025,18295540,1080193,37781,10275749,6579837,9249780,167069,1526186,6652773,0
1723501889.9659,1410,31910265,51002468,60990980,19325615,1279351,34865,9890951,8381243,11017658,307090,2412039,11253714,0
1723501890.1467,1410,27233390,37506820,43680807,11861693,666742,26441,5745600,9340907,8311009,273581,0,5396898,0
1723501890.3275,1410,20327468,31081315,32833361,11014527,870348,37082,7374226,5870408,7616053,150897,711616,3312666,0
1723501890.5082,1410,19645959,38793530,44792922,14828107,711284,24802,10870157,6508110,8173386,189290,3796478,12534454,0
1723501890.689,1410,33499337,59041164,64519465,19366056,1354886,61131,6768691,7375693,12118401,267405,7580148,12766802,0
1723501890.8698,1410,53950891,87369890,105837927,30050038,2554285,62095,24703084,16327901,18647354,408259,2258959,16821378,0
1723501891.0505,1410,14607866,18004484,22021855,8798369,580359,15817,4826696,3418016,3859072,73118,1302521,3134069,0
1723501891.2313,1410,12575362,17996640,22296063,7806802,665359,14888,3637343,4115981,3610520,113774,1717171,2020869,0
1723501891.4121,1410,11502379,19543070,23533666,8009990,405218,11209,2152300,5429920,4394736,100050,2091963,2896482,0
1724246873.0778,1411,32044322,61024571,62501496,14562070,628443,77844,12055219,6942665,11233086,411509,0,144281,0
1724246873.4917,1411,62766447,130555474,136227069,38122314,1337435,157352,37170510,9745520,28797418,922307,1161024,9069591,0
1724246873.9056,1411,69261073,128848289,143875293,31527426,1639708,164874,25435632,21244338,24342852,806643,3430897,19248632,0
1723788300.152,1412,28889679,34098702,42116597,10769396,868231,81739,11604315,6847271,3743724,81845,3276272,10431508,0
1723788300.3619,1412,35489646,43622563,52369841,11915503,1217772,172956,15532783,1047396,4732235,105860,5473277,4909996,0
1723788300.5718,1412,32992116,37368906,41688611,9250330,794803,99516,11904069,2590737,5862561,184604,824564,10155909,0
1723567401.7784,1413,62863694,124277852,132796939,35346571,1016949,24444,38413256,15080037,27551746,2155766,0,0,0
1723567402.183,1413,20350509,38465304,44507489,14040894,70204,2152,11554775,6997932,10201953,767831,789302,0,0
1723567402.5877,1413,25829312,49410802,55952030,11990621,236784,7176,15491024,12007520,8838284,673567,0,2333526,0
1723567402.9924,1413,26605127,55329740,64173469,13636572,195451,6358,20567274,9230070,12745412,986101,0,6251452,0
1723567403.3971,1413,14655260,28702032,31481080,8742393,167279,4560,8069295,5237896,5014170,393167,1044483,3344194,0
1723567403.8018,1413,43511818,101141855,106189292,43746782,1125620,39715,32768467,5056954,24201223,1962030,0,3399957,0
1723567404.2065,1413,31323900,71067356,80366805,19516156,479689,12989,29650790,13324726,14827162,1190826,1930984,0,0
1723567404.6111,1413,9321953,21038221,25058943,7713559,168633,5053,6997528,3575416,3774284,275661,1138792,0,0
1723539250.025,1414,36336026,43422318,49767508,8680833,220945,16068,10402344,7555593,7893424,475887,368788,3307454,1
1723539250.2701,1414,35784802,43881667,49179005,7296631,632396,72848,16233251,5424518,7338304,305932,6289481,113959,1
1723539250.5151,1414,64756725,85747814,87517504,11878239,779261,106496,20597509,12139284,15633392,602589,9619827,2565037,1
1723831356.6526,1415,7119134,12920070,15671800,2179395,68795,3635,3814445,1743808,2250771,148102,0,1808897,1
1723831357.1125,1415,16867521,30462069,32807375,3835250,134315,4336,4997494,1049369,4384084,331236,0,3300423,1
1723831357.5724,1415,10827462,19993600,24175812,2517401,90593,4162,5363202,1580762,3771692,292314,894936,3240112,1
1723831358.0324,1415,6600161,12005427,13033551,2558358,102823,3515,3117520,1086049,2294920,126939,0,641641,1
1723831358.4923,1415,10405852,18678238,19070295,2401902,66102,2137,3680455,1711602,3429434,216006,697225,368376,1
1723831358.9523,1415,8378653,14139989,17052901,2490817,39922,1879,3865372,341058,2050850,140648,1617465,1452491,1
1723831359.4122,1415,19049137,40892845,43870516,11238244,1204501,101613,7012619,5324257,8692154,510716,3024709,3981503,1
1723831359.8721,1415,12178340,23470020,24832543,6831318,717211,70570,4039943,2745535,4213945,276091,2780733,3688325,1
1723831360.3321,1415,18494458,38241093,41453211,10362496,1384881,134069,11783768,7802941,7021956,369539,7311037,8979918,1
1723831360.792,1415,19643159,37613806,42875695,7353605,755591,92401,5714043,4434602,6826899,407512,3522756,4472925,1
1723831361.2519,1415,9643361,18955723,21637547,5995810,986926,129731,4315504,1905181,3240884,181034,1920624,4402905,1
1723831361.7119,1415,10289939,23360775,26205201,5937487,802054,116930,8374210,1598727,4567842,244543,5077122,3129312,1
1723831362.1718,1415,10548258,21466973,26701537,4729780,649121,103403,5941527,2914098,3614182,177748,5722303,4863082,1
1723939405.1969,1416,74373070,130613565,140183998,41312189,1190412,59506,23457855,17782816,15594990,808550,0,13184482,0
1723939405.6654,1416,103692135,160180908,188762375,34451394,963823,56086,40189653,14994054,26977903,1631624,6240300,3934469,0
1723939406.1339,1416,104102871,135216939,151495607,28908682,1471446,73762,24353041,17943454,20795590,1255521,11943186,0,0
1723939406.6024,1416,71800975,124912559,148118369,24620698,924540,37045,20717163,14165976,22551371,1334803,2228551,15968058,0
1723939407.0709,1416,92330194,142513503,165076755,38942329,1121700,53008,29362773,12741070,27947518,1621037,2549145,0,0
1723939407.5394,1416,56981539,78211402,80659923,13183348,385770,16741,18552488,7069771,10407408,606652,0,0,0
1723939408.0079,1416,35495430,71982588,85829874,17763592,621583,39423,21724195,9447765,11680316,647668,397885,0,0
1723939408.4764,1416,59029059,104275035,129053071,30492321,610682,30601,31534087,2704066,14909177,1003756,6854191,4607751,0
1723939408.9449,1416,72422573,138227987,168347990,8947575,273360,14465,28768093,28297649,21189636,1097387,10007675,7366549,0
1723939409.4134,1416,66426916,116081820,139443866,34729289,619244,28811,33574033,15388275,18348723,1030810,3529608,0,0
1723664734.7279,1417,69882711,168108309,208437405,61234064,2401347,93982,59474201,38851035,26283311,1043261,32078008,15525153,0
1723664734.9839,1417,53792848,123154790,144407230,52425584,1812701,57112,32474193,16998014,23000571,1010362,19902251,11383487,0
1723664735.2398,1417,51607789,110078329,132536470,45450183,2170869,81187,36865524,25211959,17087997,493676,25520156,7103858,0
1723664735.4958,1417,44838610,105894989,118336820,32147250,843003,41106,31325860,17042512,19849043,810750,16732186,2861596,0
1723664735.7518,1417,54758095,113639222,120534195,46757778,2121446,109866,39501135,12070823,23151288,953152,15045847,9106318,0
1723664736.0077,1417,28043871,61936587,70929867,24299534,983804,35671,25388038,7701556,9486433,399580,5589419,2670580,0
1723664736.2637,1417,162418485,373623610,455233349,121983074,5371860,315475,160997956,81217935,61853771,2635318,53908070,17924070,0
1723664736.5196,1417,31687487,69760998,79034625,30262940,877765,34818,22730501,12000131,12867318,475929,13112159,10319407,0
1723664736.7756,1417,34879116,79373877,93778530,25019946,724907,37981,17655468,14603217,15282853,712144,15826877,5249365,0
1723664737.0315,1417,59774349,133068031,163906875,58144681,2293365,84734,56750928,45694539,18414266,662013,28669199,14878652,0
1723664737.2875,1417,56612380,125434791,133738120,44290757,1104055,47685,41264832,24505638,23161874,1025528,21467805,12282995,0
1724481402.409,1418,4459822,7626928,8656145,2464267,44180,882,2849125,2085688,1604373,57390,586633,762807,0
1724481402.8501,1418,3121982,5434364,5962196,1425049,30254,977,2001554,1136644,1106020,50217,151654,0,0
1724481403.2913,1418,17827692,31584156,32626304,7696301,113055,1377,8980021,6104362,4975325,152835,1710744,1626458,0
1724481403.7325,1418,5815862,7289914,8358505,1775333,73398,1144,2792129,2015994,1170695,51858,308817,0,0
1723830348.4997,1419,35463166,32705029,39227768,5668296,155510,12782,13439212,5626479,7577953,223445,0,957883,0
1723830348.7626,1419,68463254,79992075,93385128,16741413,288304,25598,32242851,15055438,16060703,631900,2548332,2561920,0
1723830349.0255,1419,78468476,69029466,84338330,12272833,328113,29208,18317442,16123168,11636221,349065,975694,0,0
