timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1724061709.6187,1212,129539203,303834793,315662109,27653379,1484767,626473,91503,27489847,108628320,31381992,54535623,2303351,0,0,175651795,28136588,0
1724061710.0373,1212,92568337,198114716,219036648,44478160,1838068,807872,99263,46979164,72242591,39375760,34791112,1522863,0,13842509,93575788,21253541,0
1724061710.456,1212,169749512,418771972,516030327,36590968,1202770,487053,77734,39979802,130137493,86466133,68699861,2696157,0,55078170,244348530,33465465,0
1724061710.8747,1212,253723853,545441857,624194306,112927888,6313088,2636910,253137,116953584,168700383,144267672,81616021,3617783,0,705024,310521226,54864898,0
1724061711.2934,1212,96306044,216758166,270755594,35973180,1025047,425038,30110,39802817,87786742,35981901,32091436,1298200,1958097,23368322,121660530,19881634,0
1724061711.712,1212,227090958,459507854,525002240,25101328,1414306,678754,99227,22975392,127929941,36723016,65336413,3564362,0,15770880,344578402,38742624,0
1724061712.1307,1212,67446750,166126256,185182431,29255580,527310,174862,20268,26859948,46664302,49293654,28635760,1253412,0,46078,89178395,16912930,0
1723748687.199,1213,70034402,124526249,139779099,27273791,1678195,638586,32429,27050240,56594591,19327804,13905282,914248,0,10619545,53237157,23925864,0
1723748687.4783,1213,57488649,93386814,103656627,18721479,1277501,525379,24236,20121677,28242548,27226311,9693998,547656,6245525,4161738,37780503,17556550,0
1723748687.7576,1213,32248387,58236267,67913381,17269854,1279823,516761,38281,18750800,18724994,16165805,7377713,462463,0,0,33022582,11398564,0
1723748688.0369,1213,41185076,74883561,91320566,23907766,1387351,571166,11423,24964215,26484317,16703054,8065872,522262,0,6842074,41291119,11193468,0
1723748688.3162,1213,29977809,50645156,58825330,14216075,717807,278097,14353,14100170,13242542,11465157,5969845,387951,4105874,2491974,27519781,9404802,0
1723748688.5954,1213,76734981,152513409,182597598,36204151,1858146,759487,34012,33628516,55340737,34195158,16708064,1130561,834982,8919018,83307700,24510179,0
1723748688.8747,1213,84508481,155689891,173445197,30380029,1425865,648907,51949,31024997,59015322,31727904,17978018,1081614,0,6169293,76532675,34620427,0
1723748689.154,1213,58850310,112952039,122132416,41746855,3204781,1341880,46632,39921588,45021381,19181944,11065777,617787,4870542,3630059,49428488,19731559,0
1723748689.4333,1213,33549064,55740925,60252945,22841052,1073425,450773,28796,23713261,21641130,11064176,7918354,478884,242441,12589,27292608,11511699,0
1723748689.7126,1213,51500945,104705776,118458193,28347281,1056858,392043,31575,28107596,32518155,30627586,11077924,685714,6513876,7176956,41621618,14729469,0
1723748689.9919,1213,30327296,53001922,63841293,15102634,807951,295019,6835,16167599,20170374,10615597,7638112,534710,0,0,33055321,8851328,0
1723748690.2712,1213,41545200,62821833,65242719,18995522,1296958,479016,19747,17598428,20268807,11485010,8857668,528626,336402,7189924,25962574,13786138,0
1723748690.5505,1213,33493461,56506798,69315644,17059881,784258,313518,28520,15848196,24995096,9851667,8106123,540007,3068737,1069882,30330259,12591235,0
1723748690.8298,1213,34830415,51985212,54914662,13752518,714417,279836,12696,13396351,14810461,4106323,7190647,448929,3178544,0,32819332,16083822,0
1723716508.6465,1214,13150036,20309160,22683133,7639782,264887,123046,12899,7391224,6024259,3276258,2842416,108169,576225,2520678,10285711,1383081,0
1723716508.9402,1214,10027941,16319135,18871995,3724334,115153,52733,2837,3841439,4586095,4257289,2427803,106130,11252,0,10017357,1889405,0
1723716509.2338,1214,7867586,9378514,11705033,2561057,107681,41760,1038,2400068,3040851,809378,965043,43424,0,351176,7503626,1109204,0
1723716509.5274,1214,15935245,22338972,24693522,8177019,252288,112442,2248,7781334,7755564,4968513,2163231,118366,0,2932286,9037157,2741276,0
1723716509.821,1214,10577136,15117831,15649959,6209359,226754,101066,6297,6731420,4309472,2631844,1916405,74804,0,1208709,7499933,2653106,0
1723716510.1146,1214,14944579,21300910,25780023,7319461,243717,104610,11540,6669180,7061765,2110082,3568145,157743,1553430,1632769,13421976,3121644,0
1723716510.4083,1214,17388021,27784786,28622815,8801146,333126,140164,5375,8034389,7248686,5826291,2672172,122758,0,3971772,11576065,1954392,0
1723962939.5335,1215,20351125,26197602,32128583,8818396,903024,124513,39127,9118199,4407260,2968133,4473946,342848,3633551,736310,20383327,5278377,0
1723962939.769,1215,12005784,17014061,19473178,8897192,926935,57243,15826,9049978,4739600,2107814,2870057,226433,1846364,1632581,9146817,3956599,0
1723962940.0045,1215,11863689,12111516,13625582,5260752,575390,86325,29482,5223220,3258444,502603,2117889,153931,1456768,2130618,6277148,3732603,0
1723962940.2399,1215,29139364,35915328,42208355,15036526,1532789,137147,43656,15602678,10562063,3181675,6387411,442038,7880453,3377188,17206975,8593965,0
1723962940.4754,1215,11579318,14262879,14657654,5666748,566310,45893,17695,5735501,2259952,2068765,2696377,206900,2589112,852546,6887276,3217657,0
1724233538.7001,1216,72641901,101356593,126062640,26501614,1249348,345117,86434,24676278,33874942,17222143,9022438,366674,0,8344486,66621068,8674177,0
1724233539.1441,1216,44491926,61254455,70210943,11332935,647502,175048,44342,11566928,16601778,12192398,5801013,290169,4023760,8031960,29361046,5092353,0
1724233539.588,1216,59193775,90612045,99882123,20945007,842962,235631,62323,21586879,30889110,4780532,9940007,536361,0,1691632,62520847,7523886,0
1724472163.0773,1217,62943749,87745126,97609977,35033294,772633,198642,48892,35721630,19065549,10967879,8225032,264886,17406800,18528970,31640777,11548509,0
1724472163.4874,1217,36474399,44861312,51651206,12426341,401920,111636,24373,13769592,8295916,5606502,6454826,267016,6417280,1619061,29712446,4057764,0
1724472163.8975,1217,57752341,76893428,80177943,26675223,812091,169528,34513,25030617,15527012,8776761,10007401,463552,11325165,0,44549004,6331072,0
1724065298.5665,1218,167088495,165889646,204574677,71913323,3964592,806181,194245,78022015,42466622,4091493,30452669,1818133,8827996,19651881,129536682,28494342,0
1724065298.8715,1218,174589104,168550112,172489680,69654238,3786099,811632,270551,71406568,41469139,23219432,31454424,1989507,1761306,24516119,81523682,35080172,0
1724065299.1766,1218,164292667,150365772,170283957,64689705,5118611,854342,158153,69805975,59490577,23022543,30341459,1764268,26991487,5702520,55076828,50234971,0
1723570560.701,1219,40587703,87960498,99964106,31007813,600487,58442,11916,31386537,27981647,11411543,16972582,1075577,0,5673682,54897232,2595851,0
1723570561.0141,1219,18411206,33115069,35339358,11790132,293833,34721,9333,12064508,13892148,1686795,5737789,399761,1386919,1131025,17242468,819983,0
1723570561.3273,1219,130962130,229485954,282683697,85466588,960485,100074,22485,84474540,82361792,37041580,38542891,3085141,27124426,20003732,116152165,12351361,0
1723760311.1332,1220,60239998,99368413,104855670,21194621,1064421,245124,29601,20986626,27119033,4685085,15995829,394514,17806467,19614955,35630127,3599107,0
1723760311.4676,1220,212247254,326816667,382110925,106405162,5856136,932454,83767,101480143,100925734,35356868,50293567,1438997,50688652,84338720,110800948,26326133,0
1723760311.802,1220,206240271,310165674,343068242,49020948,2732505,620940,95312,53285768,63302139,26703307,33794419,1114074,29669959,52740299,170652536,38241168,0
1723760312.1364,1220,301897879,476555887,594617566,219397927,12433418,2862597,374918,206221114,181466618,42465668,63460014,2019649,77794763,95887676,197002840,29395707,0
1724211687.5691,1221,70881821,86388852,107289827,19582600,1557831,469131,149889,19651063,30531227,15596348,11944941,451059,9509260,8461117,43191872,22993998,0
1724211688.0311,1221,66801598,52219764,58510288,18357460,1160411,307361,98879,18221490,15982813,9477138,6452469,280233,1979697,6589317,24481320,19992774,0
1724211688.4931,1221,77177847,64156901,77752044,17508893,1170650,386253,131462,16532536,23747758,9803908,9636715,385507,849041,14359938,28991397,21082152,0
1723707222.7413,1222,13203641,13092717,14296394,2572307,104307,18182,4653,2767972,3069310,1077536,1922594,89362,0,124407,10025139,3864205,0
1723707223.2306,1222,14777807,16216398,16567954,5370945,237058,43184,11080,4954497,5619956,765313,2194371,113798,83295,1152659,8946729,4612016,0
1723707223.7199,1222,13088696,14517311,15303782,3966837,184992,37052,8806,3903533,3346617,306075,2104320,115120,392172,176001,11082914,3231273,0
1723707224.2092,1222,17523884,20862614,24586934,6305435,198910,37361,8213,6804470,5922731,491738,2802612,172142,0,3248524,14923939,4174703,0
1723707224.6985,1222,9167047,10611862,11522843,2326774,119418,21617,5046,2498938,2560767,880927,1428613,69502,279702,188205,7613241,2735154,0
1723707225.1879,1222,21392445,21168628,22224715,6167656,204738,36170,8073,5668859,6618989,3043334,2942543,136564,1877541,2230101,8454748,7240012,0
1723707225.6772,1222,22640296,31161597,36096448,8512601,425221,87937,20739,8889146,8587810,9836026,3949474,220177,1960173,1575517,14136921,7582397,0
1723707226.1665,1222,16850767,19705109,22608829,4670054,213347,47431,11254,4844724,7428435,1945925,2878548,150948,0,1183025,12051443,5478795,0
1723707226.6558,1222,32429944,31357951,34026588,7119072,294205,49864,12848,7675247,6398027,680531,4425242,245363,2119720,0,24828309,9748573,0
1723707227.1451,1222,22810390,27033782,29471951,8146623,277899,41891,9491,8326565,7467412,2639806,4740601,275212,1520569,2654076,15190087,5511953,0
1723707227.6344,1222,15001770,13866688,14949390,5535464,291755,66005,16527,5072520,3693230,2772542,1858090,103292,783255,654246,7046115,5331099,0
1723707228.1237,1222,17864293,14502209,16524994,3833682,198581,47063,9749,3909927,2200641,1214518,1937899,110675,191203,2167516,10751115,5726708,0
1723707228.613,1222,15949489,17741049,18336585,5785632,218075,39689,9271,5382498,5048794,366731,2466851,112574,0,1146494,11774564,4268757,0
1723707229.1024,1222,19904121,20858491,23397489,4117599,211716,46113,10242,3909948,6355672,467949,3057513,150615,2534334,0,14039532,5582351,0
1723707229.5917,1222,12809281,15893760,16579881,3728560,204366,41295,9814,3486185,4114914,1896117,1878930,102582,493422,1443203,8632222,3965296,0
1723707230.081,1222,12668128,12155740,14853337,3332788,115786,24213,6132,3127829,4039390,483058,2078694,114096,113350,877202,9340335,5116581,0
1723707230.5703,1222,16562864,21198081,26037446,5190716,237629,33282,9535,5373090,2342904,1024348,2841085,149687,1054218,2703504,18912469,6556383,0
1724075442.516,1223,42148258,80138852,99157089,31632236,1496696,407502,103167,30255141,31537377,18369566,15103596,809899,681192,0,48568952,6004186,0
1724075442.9748,1223,55874783,100586155,109702473,47057228,2907795,827210,194672,45033437,31503613,18226764,14149891,849560,5106698,0,54865396,8105920,0
1724075443.4335,1223,43518409,76668145,87981732,18925603,1161053,342056,97624,17973946,30162294,13267686,15736589,824105,0,5759250,38792502,8566940,0
1724075443.8922,1223,53808598,103620860,128955323,31521511,1881766,467209,114530,34865385,40438055,25324345,19244080,954747,0,2547396,60645526,7014806,0
1723611065.046,1224,58585673,73497245,80100126,6108634,308426,117454,12675,6258435,22154577,4244208,16686956,1249281,0,10976559,42724781,15251797,0
1723611065.2083,1224,32321028,51420745,61779428,10401190,413145,184501,13064,10719821,16600387,10510915,10943204,920006,1590383,4961822,28115920,10040699,0
1723611065.3705,1224,51558757,76586721,89944930,24342699,1463252,634049,65205,23299298,32876849,17462446,14395210,1106848,3690882,7482620,28432131,15494475,0
1723611065.5328,1224,49395403,73126337,77482472,8483321,437861,160467,19996,9056621,20226366,15240615,14348911,1025016,0,3746153,38269337,12661018,0
1723611065.6951,1224,51040840,61280707,70454814,6749996,211140,88513,7108,7117249,24014276,13509810,13542211,884151,1073413,1067355,30789959,14670147,0
1723611065.8574,1224,101667122,130118473,142324148,19669986,603180,253181,12908,18674329,42568231,18910829,23602227,1734755,2283651,2324097,76237338,26917590,0
1723747968.0085,1225,143483493,239227014,288265754,73236594,3238263,968066,116538,71866740,110983144,43110957,59678349,3959318,5046759,32015879,97109013,60163556,0
1723747968.3569,1225,21537560,37652019,39060559,6924071,131469,36418,3451,7186113,11666625,3841374,8793029,698271,0,3452951,20099607,7740061,0
1723747968.7052,1225,106976891,149510345,165442574,33495243,1903457,455373,32292,34691046,48806405,25544945,31319349,2458037,13530719,23326415,54234088,41790662,0
1724293396.5081,1226,10761984,18938453,21285417,2590277,50811,20842,1486,2386253,4991117,3135839,3039322,201357,0,2766502,10391957,2817199,0
1724293396.894,1226,9108367,17530315,21102516,2752993,91870,34494,3790,2709558,8086674,4127446,2579258,132308,1634001,853487,6400905,2076167,0
1724293397.28,1226,11360620,14727320,15090612,3217942,90891,35949,4562,3000174,3154766,2181629,2385972,138582,739608,603561,8411046,3156908,0
1724293397.6659,1226,10405421,18237978,20623989,3213360,150760,65085,4908,2962952,6358292,1904817,3028799,173626,41268,1065592,11254018,2687093,0
1724293398.0518,1226,8203778,13065739,15093672,2761926,114765,46744,4266,2639620,4109916,3165533,1815834,99577,872555,1888277,5057389,1899762,0
1724293398.4378,1226,10869742,18337981,21514167,4450876,153606,66358,5400,4345736,6213174,2179512,2862554,187785,0,311345,12810135,2942424,0
1724293398.8237,1226,15574419,24734668,30637059,3159361,135214,55455,3420,3218234,9329973,7120070,3371592,203878,429058,1508285,12249671,3076279,0
1724293399.2096,1226,4100225,6769353,7725434,1354670,61783,25036,2678,1258379,1991723,1233312,785329,49376,659718,0,3840679,1133477,0
1724293399.5955,1226,6467295,9600496,11656964,1211643,31754,13119,1599,1315004,2662498,1132898,1640130,84184,451738,320575,7089254,1609782,0
1723615879.6738,1227,27919512,54474469,65436268,25262645,965195,297517,40444,26611696,13713309,13570551,10281471,207437,1483369,9728629,26940408,7388329,0
1723615880.0801,1227,29945202,61728548,70508241,15616473,609641,159697,16250,14932318,18934533,11157445,10604232,256224,1589389,4638912,34187959,9332909,0
1723615880.4864,1227,28380497,59838786,68407500,26182012,1270597,448599,58417,25916947,14287015,10651663,11036366,211089,4338,8362709,35101772,7418795,0
1723615880.8928,1227,30847543,58660646,63009662,22208192,1343937,387168,27790,22604840,13231831,9162641,8317109,155840,0,6877614,33737574,9582799,0
1723615881.2991,1227,15155972,32228747,33313692,8951691,510628,163059,23799,9074943,9088009,4128450,6048772,102506,919058,5738686,13439487,4427037,0
1723615881.7054,1227,28951769,60315151,61723012,25897340,1152345,394908,50725,26605843,15024428,8290998,9769751,263075,0,2192492,36215092,8119111,0
1723615882.1117,1227,22059088,49495158,54843983,17223711,650074,202205,24463,18481689,17174332,7497914,8277307,137511,2788813,4639856,22743066,6968761,0
1723615882.5181,1227,20993666,40064789,48013621,10570398,422020,156132,13059,11398675,12925327,10233799,4781359,125046,1286406,5472617,18095470,6002055,0
1724480646.3689,1228,25649888,40804515,47243939,16711300,1122870,238576,69138,15789018,10848077,3562140,7698514,233416,0,7011504,25822217,5365382,0
1724480646.4452,1228,23645243,29450458,34200514,10933606,697487,174478,42939,11539066,7359506,2063763,4437479,141265,0,0,24777244,6954581,0
1724480646.5216,1228,10454144,15669512,19426879,6133538,446614,96984,17616,5813988,6581052,1268113,3045771,84854,86047,778412,10713253,2138015,0
1723713250.3236,1229,186297417,249021363,301965258,78031506,4614062,1543342,213470,71383349,88121922,41189950,52497994,1244386,8516822,0,164136563,27416545,0
1723713250.5417,1229,97876644,99562394,119601734,23503500,1492284,490911,92801,22130116,36945385,22120537,17286042,448206,0,4560140,55975670,20224229,0
1723713250.7597,1229,171371664,205897123,243233495,54475086,2389987,591665,92100,55265990,73641974,35006580,41908332,1318991,7541738,16382532,110660669,40133916,0
1723713250.9778,1229,283844188,314363597,382382390,99980375,3683570,1127159,185444,110984574,89433240,52772832,59736066,1931971,0,13336248,226840069,33313192,0
